order_id,customer_id,order_date,store_id,store_name,region,product_id,product_name,category,subcategory,quantity,unit_price,discount_pct,revenue,cost,gross_margin,payment_method,channel,order_status,delivery_days,inventory_on_hand,reorder_level,seller_id,rating,return_flag
O000607,C0070,2025-10-08,S002,Chennai Marina,South,P006,Laptop Stand,Office,Accessories,4,1499,10,5396.4,3075.95,2320.45,Debit Card,Mobile App,Returned,9,21,39,SELLER014,3,1
O000608,C0087,2025-01-21,S003,Mumbai West,West,P001,Wireless Headphones,Electronics,Audio,1,2499,15,2124.15,1232.01,892.14,Wallet,Store,Cancelled,,40,46,SELLER015,4,0
O000609,C0104,2025-04-07,S004,Delhi Select,North,P012,Non-stick Pan,Home Appliances,Kitchen,2,2199,20,3518.4,1829.57,1688.83,Net Banking,Web,Delivered,3,59,53,SELLER016,5,0
O000610,C0121,2025-07-20,S005,Hyderabad Hub,South,P007,Desk Lamp,Home,Lighting,3,999,0,2997,1588.41,1408.59,UPI,Mobile App,Delivered,4,78,25,SELLER017,1,0
O000611,C0138,2025-10-06,S006,Pune Market,West,P002,Smart Watch,Electronics,Wearables,4,5999,5,22796.2,12309.95,10486.25,Credit Card,Store,Delivered,5,97,32,SELLER018,2,0
O000612,C0155,2025-01-19,S001,Bengaluru Central,South,P013,USB-C Hub,Electronics,Accessories,1,2299,10,2069.1,1138.01,931.09,Debit Card,Web,Shipped,6,116,39,SELLER001,3,0
O000613,C0172,2025-04-05,S002,Chennai Marina,South,P008,Yoga Mat,Sports,Fitness,2,1299,15,2208.3,1236.65,971.65,Wallet,Mobile App,Processing,,135,46,SELLER002,4,0
O000614,C0189,2025-07-18,S003,Mumbai West,West,P003,Coffee Maker,Home Appliances,Kitchen,3,3499,20,8397.6,4786.63,3610.97,Net Banking,Store,Returned,8,154,53,SELLER003,5,1
O000615,C0206,2025-10-04,S004,Delhi Select,North,P014,Office Chair,Office,Furniture,4,8999,0,35996,20877.68,15118.32,UPI,Web,Cancelled,,173,25,SELLER004,1,0
O000616,C0223,2025-01-17,S005,Hyderabad Hub,South,P009,Backpack,Fashion,Bags,1,1799,5,1709.05,888.71,820.34,Credit Card,Mobile App,Delivered,2,12,32,SELLER005,2,0
O000617,C0240,2025-04-03,S006,Pune Market,West,P004,Running Shoes,Fashion,Footwear,2,2999,10,5398.2,2861.05,2537.15,Debit Card,Store,Delivered,3,31,39,SELLER006,3,0
O000618,C0007,2025-07-16,S001,Bengaluru Central,South,P015,Skincare Set,Beauty,Personal Care,3,2499,15,6372.45,3441.12,2931.33,Wallet,Web,Delivered,4,50,46,SELLER007,4,0
O000619,C0024,2025-10-02,S002,Chennai Marina,South,P010,Water Bottle,Sports,Fitness,4,699,20,2236.8,1230.24,1006.56,Net Banking,Mobile App,Shipped,5,69,53,SELLER008,5,0
O000620,C0041,2025-01-15,S003,Mumbai West,West,P005,Bluetooth Speaker,Electronics,Audio,1,1899,0,1899,1063.44,835.56,UPI,Store,Processing,,88,25,SELLER009,1,0
O000621,C0058,2025-04-01,S004,Delhi Select,North,P016,Bluetooth Keyboard,Electronics,Accessories,2,2799,5,5318.1,3031.32,2286.78,Credit Card,Web,Returned,7,107,32,SELLER010,2,1
O000622,C0075,2025-07-14,S005,Hyderabad Hub,South,P011,Cotton Bedsheet,Home,Bedding,3,1599,10,4317.3,2504.03,1813.27,Debit Card,Mobile App,Cancelled,,126,39,SELLER011,3,0
O000623,C0092,2025-10-27,S006,Pune Market,West,P006,Laptop Stand,Office,Accessories,4,1499,15,5096.6,2650.23,2446.37,Wallet,Store,Delivered,9,145,46,SELLER012,4,0
O000624,C0109,2025-01-13,S001,Bengaluru Central,South,P001,Wireless Headphones,Electronics,Audio,1,2499,20,1999.2,1059.58,939.62,Net Banking,Web,Delivered,2,164,53,SELLER013,5,0
O000625,C0126,2025-04-26,S002,Chennai Marina,South,P012,Non-stick Pan,Home Appliances,Kitchen,2,2199,0,4398,2374.92,2023.08,UPI,Mobile App,Delivered,3,183,25,SELLER014,1,0
O000626,C0143,2025-07-12,S003,Mumbai West,West,P007,Desk Lamp,Home,Lighting,3,999,5,2847.15,1565.93,1281.22,Credit Card,Store,Shipped,4,22,32,SELLER015,2,0
O000627,C0160,2025-10-25,S004,Delhi Select,North,P002,Smart Watch,Electronics,Wearables,4,5999,10,21596.4,12093.98,9502.42,Debit Card,Web,Processing,,41,39,SELLER016,3,0
O000628,C0177,2025-01-11,S005,Hyderabad Hub,South,P013,USB-C Hub,Electronics,Accessories,1,2299,15,1954.15,1113.87,840.28,Wallet,Mobile App,Returned,6,60,46,SELLER017,4,1
O000629,C0194,2025-04-24,S006,Pune Market,West,P008,Yoga Mat,Sports,Fitness,2,1299,20,2078.4,1205.47,872.93,Net Banking,Store,Cancelled,,79,53,SELLER018,5,0
O000630,C0211,2025-07-10,S001,Bengaluru Central,South,P003,Coffee Maker,Home Appliances,Kitchen,3,3499,0,10497,5458.44,5038.56,UPI,Web,Delivered,8,98,25,SELLER001,1,0
O000631,C0228,2025-10-23,S002,Chennai Marina,South,P014,Office Chair,Office,Furniture,4,8999,5,34196.2,18123.99,16072.21,Credit Card,Mobile App,Delivered,9,117,32,SELLER002,2,0
O000632,C0245,2025-01-09,S003,Mumbai West,West,P009,Backpack,Fashion,Bags,1,1799,10,1619.1,874.31,744.79,Debit Card,Store,Delivered,2,136,39,SELLER003,3,0
O000633,C0012,2025-04-22,S004,Delhi Select,North,P004,Running Shoes,Fashion,Footwear,2,2999,15,5098.3,2804.07,2294.23,Wallet,Web,Shipped,3,155,46,SELLER004,4,0
O000634,C0029,2025-07-08,S005,Hyderabad Hub,South,P015,Skincare Set,Beauty,Personal Care,3,2499,20,5997.6,3358.66,2638.94,Net Banking,Mobile App,Processing,,174,53,SELLER005,5,0
O000635,C0046,2025-10-21,S006,Pune Market,West,P010,Water Bottle,Sports,Fitness,4,699,0,2796,1593.72,1202.28,UPI,Store,Returned,5,13,25,SELLER006,1,1
O000636,C0063,2025-01-07,S001,Bengaluru Central,South,P005,Bluetooth Speaker,Electronics,Audio,1,1899,5,1804.05,1046.35,757.7,Credit Card,Web,Cancelled,,32,32,SELLER007,2,0
O000637,C0080,2025-04-20,S002,Chennai Marina,South,P016,Bluetooth Keyboard,Electronics,Accessories,2,2799,10,5038.2,2619.86,2418.34,Debit Card,Mobile App,Delivered,7,51,39,SELLER008,3,0
O000638,C0097,2025-07-06,S003,Mumbai West,West,P011,Cotton Bedsheet,Home,Bedding,3,1599,15,4077.45,2161.05,1916.4,Wallet,Store,Delivered,8,70,46,SELLER009,4,0
O000639,C0114,2025-10-19,S004,Delhi Select,North,P006,Laptop Stand,Office,Accessories,4,1499,20,4796.8,2590.27,2206.53,Net Banking,Web,Delivered,9,89,53,SELLER010,5,0
O000640,C0131,2025-01-05,S005,Hyderabad Hub,South,P001,Wireless Headphones,Electronics,Audio,1,2499,0,2499,1374.45,1124.55,UPI,Mobile App,Shipped,2,108,25,SELLER011,1,0
O000641,C0148,2025-04-18,S006,Pune Market,West,P012,Non-stick Pan,Home Appliances,Kitchen,2,2199,5,4178.1,2339.74,1838.36,Credit Card,Store,Processing,,127,32,SELLER012,2,0
O000642,C0165,2025-07-04,S001,Bengaluru Central,South,P007,Desk Lamp,Home,Lighting,3,999,10,2697.3,1537.46,1159.84,Debit Card,Web,Returned,4,146,39,SELLER013,3,1
O000643,C0182,2025-10-17,S002,Chennai Marina,South,P002,Smart Watch,Electronics,Wearables,4,5999,15,20396.6,11830.03,8566.57,Wallet,Mobile App,Cancelled,,165,46,SELLER014,4,0
O000644,C0199,2025-01-03,S003,Mumbai West,West,P013,USB-C Hub,Electronics,Accessories,1,2299,20,1839.2,956.38,882.82,Net Banking,Store,Delivered,6,184,53,SELLER015,5,0
O000645,C0216,2025-04-16,S004,Delhi Select,North,P008,Yoga Mat,Sports,Fitness,2,1299,0,2598,1376.94,1221.06,UPI,Web,Delivered,7,23,25,SELLER016,1,0
O000646,C0233,2025-07-02,S005,Hyderabad Hub,South,P003,Coffee Maker,Home Appliances,Kitchen,3,3499,5,9972.15,5384.96,4587.19,Credit Card,Mobile App,Delivered,8,42,32,SELLER017,2,0
O000647,C0250,2025-10-15,S006,Pune Market,West,P014,Office Chair,Office,Furniture,4,8999,10,32396.4,17818.02,14578.38,Debit Card,Store,Shipped,9,61,39,SELLER018,3,0
O000648,C0017,2025-01-01,S001,Bengaluru Central,South,P009,Backpack,Fashion,Bags,1,1799,15,1529.15,856.32,672.83,Wallet,Web,Processing,,80,46,SELLER001,4,0
O000649,C0034,2025-04-14,S002,Chennai Marina,South,P004,Running Shoes,Fashion,Footwear,2,2999,20,4798.4,2735.09,2063.31,Net Banking,Mobile App,Returned,3,99,53,SELLER002,5,1
O000650,C0051,2025-07-27,S003,Mumbai West,West,P015,Skincare Set,Beauty,Personal Care,3,2499,0,7497,4348.26,3148.74,UPI,Store,Cancelled,,118,25,SELLER003,1,0
O000651,C0068,2025-10-13,S004,Delhi Select,North,P010,Water Bottle,Sports,Fitness,4,699,5,2656.2,1381.22,1274.98,Credit Card,Web,Delivered,5,137,32,SELLER004,2,0
O000652,C0085,2025-01-26,S005,Hyderabad Hub,South,P005,Bluetooth Speaker,Electronics,Audio,1,1899,10,1709.1,905.82,803.28,Debit Card,Mobile App,Delivered,6,156,39,SELLER005,3,0
O000653,C0102,2025-04-12,S006,Pune Market,West,P016,Bluetooth Keyboard,Electronics,Accessories,2,2799,15,4758.3,2569.48,2188.82,Wallet,Store,Delivered,7,175,46,SELLER006,4,0
O000654,C0119,2025-07-25,S001,Bengaluru Central,South,P011,Cotton Bedsheet,Home,Bedding,3,1599,20,3837.6,2110.68,1726.92,Net Banking,Web,Shipped,8,14,53,SELLER007,5,0
O000655,C0136,2025-10-11,S002,Chennai Marina,South,P006,Laptop Stand,Office,Accessories,4,1499,0,5996,3357.76,2638.24,UPI,Mobile App,Processing,,33,25,SELLER008,1,0
O000656,C0153,2025-01-24,S003,Mumbai West,West,P001,Wireless Headphones,Electronics,Audio,1,2499,5,2374.05,1353.21,1020.84,Credit Card,Store,Returned,2,52,32,SELLER009,2,1
O000657,C0170,2025-04-10,S004,Delhi Select,North,P012,Non-stick Pan,Home Appliances,Kitchen,2,2199,10,3958.2,2295.76,1662.44,Debit Card,Web,Cancelled,,71,39,SELLER010,3,0
O000658,C0187,2025-07-23,S005,Hyderabad Hub,South,P007,Desk Lamp,Home,Lighting,3,999,15,2547.45,1324.67,1222.78,Wallet,Mobile App,Delivered,4,90,46,SELLER011,4,0
O000659,C0204,2025-10-09,S006,Pune Market,West,P002,Smart Watch,Electronics,Wearables,4,5999,20,19196.8,10174.3,9022.5,Net Banking,Store,Delivered,5,109,53,SELLER012,5,0
O000660,C0221,2025-01-22,S001,Bengaluru Central,South,P013,USB-C Hub,Electronics,Accessories,1,2299,0,2299,1241.46,1057.54,UPI,Web,Delivered,6,128,25,SELLER013,1,0
O000661,C0238,2025-04-08,S002,Chennai Marina,South,P008,Yoga Mat,Sports,Fitness,2,1299,5,2468.1,1357.46,1110.64,Credit Card,Mobile App,Shipped,7,147,32,SELLER014,2,0
O000662,C0005,2025-07-21,S003,Mumbai West,West,P003,Coffee Maker,Home Appliances,Kitchen,3,3499,10,9447.3,5290.49,4156.81,Debit Card,Store,Processing,,166,39,SELLER015,3,0
O000663,C0022,2025-10-07,S004,Delhi Select,North,P014,Office Chair,Office,Furniture,4,8999,15,30596.6,17440.06,13156.54,Wallet,Web,Returned,9,185,46,SELLER016,4,1
O000664,C0039,2025-01-20,S005,Hyderabad Hub,South,P009,Backpack,Fashion,Bags,1,1799,20,1439.2,834.74,604.46,Net Banking,Mobile App,Cancelled,,24,53,SELLER017,5,0
O000665,C0056,2025-04-06,S006,Pune Market,West,P004,Running Shoes,Fashion,Footwear,2,2999,0,5998,3118.96,2879.04,UPI,Store,Delivered,3,43,25,SELLER018,1,0
O000666,C0073,2025-07-19,S001,Bengaluru Central,South,P015,Skincare Set,Beauty,Personal Care,3,2499,5,7122.15,3774.74,3347.41,Credit Card,Web,Delivered,4,62,32,SELLER001,2,0
O000667,C0090,2025-10-05,S002,Chennai Marina,South,P010,Water Bottle,Sports,Fitness,4,699,10,2516.4,1358.86,1157.54,Debit Card,Mobile App,Delivered,5,81,39,SELLER002,3,0
O000668,C0107,2025-01-18,S003,Mumbai West,West,P005,Bluetooth Speaker,Electronics,Audio,1,1899,15,1614.15,887.78,726.37,Wallet,Store,Shipped,6,100,46,SELLER003,4,0
O000669,C0124,2025-04-04,S004,Delhi Select,North,P016,Bluetooth Keyboard,Electronics,Accessories,2,2799,20,4478.4,2507.9,1970.5,Net Banking,Web,Processing,,119,53,SELLER004,5,0
O000670,C0141,2025-07-17,S005,Hyderabad Hub,South,P011,Cotton Bedsheet,Home,Bedding,3,1599,0,4797,2734.29,2062.71,UPI,Mobile App,Returned,8,138,25,SELLER005,1,1
O000671,C0158,2025-10-03,S006,Pune Market,West,P006,Laptop Stand,Office,Accessories,4,1499,5,5696.2,3303.8,2392.4,Credit Card,Store,Cancelled,,157,32,SELLER006,2,0
O000672,C0175,2025-01-16,S001,Bengaluru Central,South,P001,Wireless Headphones,Electronics,Audio,1,2499,10,2249.1,1169.53,1079.57,Debit Card,Web,Delivered,2,176,39,SELLER007,3,0
O000673,C0192,2025-04-02,S002,Chennai Marina,South,P012,Non-stick Pan,Home Appliances,Kitchen,2,2199,15,3738.3,1981.3,1757,Wallet,Mobile App,Delivered,3,15,46,SELLER008,4,0
O000674,C0209,2025-07-15,S003,Mumbai West,West,P007,Desk Lamp,Home,Lighting,3,999,20,2397.6,1294.7,1102.9,Net Banking,Store,Delivered,4,34,53,SELLER009,5,0
O000675,C0226,2025-10-01,S004,Delhi Select,North,P002,Smart Watch,Electronics,Wearables,4,5999,0,23996,13197.8,10798.2,UPI,Web,Shipped,5,53,25,SELLER010,1,0
O000676,C0243,2025-01-14,S005,Hyderabad Hub,South,P013,USB-C Hub,Electronics,Accessories,1,2299,5,2184.05,1223.07,960.98,Credit Card,Mobile App,Processing,,72,32,SELLER011,2,0
O000677,C0010,2025-04-27,S006,Pune Market,West,P008,Yoga Mat,Sports,Fitness,2,1299,10,2338.2,1332.77,1005.43,Debit Card,Store,Returned,7,91,39,SELLER012,3,1
O000678,C0027,2025-07-13,S001,Bengaluru Central,South,P003,Coffee Maker,Home Appliances,Kitchen,3,3499,15,8922.45,5175.02,3747.43,Wallet,Web,Cancelled,,110,46,SELLER013,4,0
O000679,C0044,2025-10-26,S002,Chennai Marina,South,P014,Office Chair,Office,Furniture,4,8999,20,28796.8,14974.34,13822.46,Net Banking,Mobile App,Delivered,9,129,53,SELLER014,5,0
O000680,C0061,2025-01-12,S003,Mumbai West,West,P009,Backpack,Fashion,Bags,1,1799,0,1799,953.47,845.53,UPI,Store,Delivered,2,148,25,SELLER015,1,0
O000681,C0078,2025-04-25,S004,Delhi Select,North,P004,Running Shoes,Fashion,Footwear,2,2999,5,5698.1,3076.97,2621.13,Credit Card,Web,Delivered,3,167,32,SELLER016,2,0
O000682,C0095,2025-07-11,S005,Hyderabad Hub,South,P015,Skincare Set,Beauty,Personal Care,3,2499,10,6747.3,3711.02,3036.28,Debit Card,Mobile App,Shipped,4,186,39,SELLER017,3,0
O000683,C0112,2025-10-24,S006,Pune Market,West,P010,Water Bottle,Sports,Fitness,4,699,15,2376.6,1330.9,1045.7,Wallet,Store,Processing,,25,46,SELLER018,4,0
O000684,C0129,2025-01-10,S001,Bengaluru Central,South,P005,Bluetooth Speaker,Electronics,Audio,1,1899,20,1519.2,865.94,653.26,Net Banking,Web,Returned,6,44,53,SELLER001,5,1
O000685,C0146,2025-04-23,S002,Chennai Marina,South,P016,Bluetooth Keyboard,Electronics,Accessories,2,2799,0,5598,3246.84,2351.16,UPI,Mobile App,Cancelled,,63,25,SELLER002,1,0
O000686,C0163,2025-07-09,S003,Mumbai West,West,P011,Cotton Bedsheet,Home,Bedding,3,1599,5,4557.15,2369.72,2187.43,Credit Card,Store,Delivered,8,82,32,SELLER003,2,0
O000687,C0180,2025-10-22,S004,Delhi Select,North,P006,Laptop Stand,Office,Accessories,4,1499,10,5396.4,2860.09,2536.31,Debit Card,Web,Delivered,9,101,39,SELLER004,3,0
O000688,C0197,2025-01-08,S005,Hyderabad Hub,South,P001,Wireless Headphones,Electronics,Audio,1,2499,15,2124.15,1147.04,977.11,Wallet,Mobile App,Delivered,2,120,46,SELLER005,4,0
O000689,C0214,2025-04-21,S006,Pune Market,West,P012,Non-stick Pan,Home Appliances,Kitchen,2,2199,20,3518.4,1935.12,1583.28,Net Banking,Store,Shipped,3,139,53,SELLER006,5,0
O000690,C0231,2025-07-07,S001,Bengaluru Central,South,P007,Desk Lamp,Home,Lighting,3,999,0,2997,1678.32,1318.68,UPI,Web,Processing,,158,25,SELLER007,1,0
O000691,C0248,2025-10-20,S002,Chennai Marina,South,P002,Smart Watch,Electronics,Wearables,4,5999,5,22796.2,12993.83,9802.37,Credit Card,Mobile App,Returned,5,177,32,SELLER008,2,1
O000692,C0015,2025-01-06,S003,Mumbai West,West,P013,USB-C Hub,Electronics,Accessories,1,2299,10,2069.1,1200.08,869.02,Debit Card,Store,Cancelled,,16,39,SELLER009,3,0
O000693,C0032,2025-04-19,S004,Delhi Select,North,P008,Yoga Mat,Sports,Fitness,2,1299,15,2208.3,1148.32,1059.98,Wallet,Web,Delivered,7,35,46,SELLER010,4,0
O000694,C0049,2025-07-05,S005,Hyderabad Hub,South,P003,Coffee Maker,Home Appliances,Kitchen,3,3499,20,8397.6,4450.73,3946.87,Net Banking,Mobile App,Delivered,8,54,53,SELLER011,5,0
O000695,C0066,2025-10-18,S006,Pune Market,West,P014,Office Chair,Office,Furniture,4,8999,0,35996,19437.84,16558.16,UPI,Store,Delivered,9,73,25,SELLER012,1,0
O000696,C0083,2025-01-04,S001,Bengaluru Central,South,P009,Backpack,Fashion,Bags,1,1799,5,1709.05,939.98,769.07,Credit Card,Web,Shipped,2,92,32,SELLER013,2,0
O000697,C0100,2025-04-17,S002,Chennai Marina,South,P004,Running Shoes,Fashion,Footwear,2,2999,10,5398.2,3022.99,2375.21,Debit Card,Mobile App,Processing,,111,39,SELLER014,3,0
O000698,C0117,2025-07-03,S003,Mumbai West,West,P015,Skincare Set,Beauty,Personal Care,3,2499,15,6372.45,3632.3,2740.15,Wallet,Store,Returned,4,130,46,SELLER015,4,1
O000699,C0134,2025-10-16,S004,Delhi Select,North,P010,Water Bottle,Sports,Fitness,4,699,20,2236.8,1297.34,939.46,Net Banking,Web,Cancelled,,149,53,SELLER016,5,0
O000700,C0151,2025-01-02,S005,Hyderabad Hub,South,P005,Bluetooth Speaker,Electronics,Audio,1,1899,0,1899,987.48,911.52,UPI,Mobile App,Delivered,6,168,25,SELLER017,1,0
O000701,C0168,2025-04-15,S006,Pune Market,West,P016,Bluetooth Keyboard,Electronics,Accessories,2,2799,5,5318.1,2818.59,2499.51,Credit Card,Store,Delivered,7,187,32,SELLER018,2,0
O000702,C0185,2025-07-01,S001,Bengaluru Central,South,P011,Cotton Bedsheet,Home,Bedding,3,1599,10,4317.3,2331.34,1985.96,Debit Card,Web,Delivered,8,26,39,SELLER001,3,0
O000703,C0202,2025-10-14,S002,Chennai Marina,South,P006,Laptop Stand,Office,Accessories,4,1499,15,5096.6,2803.13,2293.47,Wallet,Mobile App,Shipped,9,45,46,SELLER002,4,0
O000704,C0219,2025-01-27,S003,Mumbai West,West,P001,Wireless Headphones,Electronics,Audio,1,2499,20,1999.2,1119.55,879.65,Net Banking,Store,Processing,,64,53,SELLER003,5,0
O000705,C0236,2025-04-13,S004,Delhi Select,North,P012,Non-stick Pan,Home Appliances,Kitchen,2,2199,0,4398,2506.86,1891.14,UPI,Web,Returned,3,83,25,SELLER004,1,1
O000706,C0003,2025-07-26,S005,Hyderabad Hub,South,P007,Desk Lamp,Home,Lighting,3,999,5,2847.15,1651.35,1195.8,Credit Card,Mobile App,Cancelled,,102,32,SELLER005,2,0
O000707,C0020,2025-10-12,S006,Pune Market,West,P002,Smart Watch,Electronics,Wearables,4,5999,10,21596.4,11230.13,10366.27,Debit Card,Store,Delivered,5,121,39,SELLER006,3,0
O000708,C0037,2025-01-25,S001,Bengaluru Central,South,P013,USB-C Hub,Electronics,Accessories,1,2299,15,1954.15,1035.7,918.45,Wallet,Web,Delivered,6,140,46,SELLER007,4,0
O000709,C0054,2025-04-11,S002,Chennai Marina,South,P008,Yoga Mat,Sports,Fitness,2,1299,20,2078.4,1122.34,956.06,Net Banking,Mobile App,Delivered,7,159,53,SELLER008,5,0
O000710,C0071,2025-07-24,S003,Mumbai West,West,P003,Coffee Maker,Home Appliances,Kitchen,3,3499,0,10497,5773.35,4723.65,UPI,Store,Shipped,8,178,25,SELLER009,1,0
O000711,C0088,2025-10-10,S004,Delhi Select,North,P014,Office Chair,Office,Furniture,4,8999,5,34196.2,19149.87,15046.33,Credit Card,Web,Processing,,17,32,SELLER010,2,0
O000712,C0105,2025-01-23,S005,Hyderabad Hub,South,P009,Backpack,Fashion,Bags,1,1799,10,1619.1,922.89,696.21,Debit Card,Mobile App,Returned,2,36,39,SELLER011,3,1
O000713,C0122,2025-04-09,S006,Pune Market,West,P004,Running Shoes,Fashion,Footwear,2,2999,15,5098.3,2957.01,2141.29,Wallet,Store,Cancelled,,55,46,SELLER012,4,0
O000714,C0139,2025-07-22,S001,Bengaluru Central,South,P015,Skincare Set,Beauty,Personal Care,3,2499,20,5997.6,3118.75,2878.85,Net Banking,Web,Delivered,4,74,53,SELLER013,5,0
O000715,C0156,2025-10-08,S002,Chennai Marina,South,P010,Water Bottle,Sports,Fitness,4,699,0,2796,1481.88,1314.12,UPI,Mobile App,Delivered,5,93,25,SELLER014,1,0
O000716,C0173,2025-01-21,S003,Mumbai West,West,P005,Bluetooth Speaker,Electronics,Audio,1,1899,5,1804.05,974.19,829.86,Credit Card,Store,Delivered,6,112,32,SELLER015,2,0
O000717,C0190,2025-04-07,S004,Delhi Select,North,P016,Bluetooth Keyboard,Electronics,Accessories,2,2799,10,5038.2,2771.01,2267.19,Debit Card,Web,Shipped,7,131,39,SELLER016,3,0
O000718,C0207,2025-07-20,S005,Hyderabad Hub,South,P011,Cotton Bedsheet,Home,Bedding,3,1599,15,4077.45,2283.37,1794.08,Wallet,Mobile App,Processing,,150,46,SELLER017,4,0
O000719,C0224,2025-10-06,S006,Pune Market,West,P006,Laptop Stand,Office,Accessories,4,1499,20,4796.8,2734.18,2062.62,Net Banking,Store,Returned,9,169,53,SELLER018,5,1
O000720,C0241,2025-01-19,S001,Bengaluru Central,South,P001,Wireless Headphones,Electronics,Audio,1,2499,0,2499,1449.42,1049.58,UPI,Web,Cancelled,,8,25,SELLER001,1,0
O000721,C0008,2025-04-05,S002,Chennai Marina,South,P012,Non-stick Pan,Home Appliances,Kitchen,2,2199,5,4178.1,2172.61,2005.49,Credit Card,Mobile App,Delivered,3,27,32,SELLER002,2,0
O000722,C0025,2025-07-18,S003,Mumbai West,West,P007,Desk Lamp,Home,Lighting,3,999,10,2697.3,1429.57,1267.73,Debit Card,Store,Delivered,4,46,39,SELLER003,3,0
O000723,C0042,2025-10-04,S004,Delhi Select,North,P002,Smart Watch,Electronics,Wearables,4,5999,15,20396.6,11014.16,9382.44,Wallet,Web,Delivered,5,65,46,SELLER004,4,0
O000724,C0059,2025-01-17,S005,Hyderabad Hub,South,P013,USB-C Hub,Electronics,Accessories,1,2299,20,1839.2,1011.56,827.64,Net Banking,Mobile App,Shipped,6,84,53,SELLER005,5,0
O000725,C0076,2025-04-03,S006,Pune Market,West,P008,Yoga Mat,Sports,Fitness,2,1299,0,2598,1454.88,1143.12,UPI,Store,Processing,,103,25,SELLER006,1,0
O000726,C0093,2025-07-16,S001,Bengaluru Central,South,P003,Coffee Maker,Home Appliances,Kitchen,3,3499,5,9972.15,5684.13,4288.02,Credit Card,Web,Returned,8,122,32,SELLER007,2,1
O000727,C0110,2025-10-02,S002,Chennai Marina,South,P014,Office Chair,Office,Furniture,4,8999,10,32396.4,18789.91,13606.49,Debit Card,Mobile App,Cancelled,,141,39,SELLER008,3,0
O000728,C0127,2025-01-15,S003,Mumbai West,West,P009,Backpack,Fashion,Bags,1,1799,15,1529.15,795.16,733.99,Wallet,Store,Delivered,2,160,46,SELLER009,4,0
O000729,C0144,2025-04-01,S004,Delhi Select,North,P004,Running Shoes,Fashion,Footwear,2,2999,20,4798.4,2543.15,2255.25,Net Banking,Web,Delivered,3,179,53,SELLER010,5,0
O000730,C0161,2025-07-14,S005,Hyderabad Hub,South,P015,Skincare Set,Beauty,Personal Care,3,2499,0,7497,4048.38,3448.62,UPI,Mobile App,Delivered,4,18,25,SELLER011,1,0
O000731,C0178,2025-10-27,S006,Pune Market,West,P010,Water Bottle,Sports,Fitness,4,699,5,2656.2,1460.91,1195.29,Credit Card,Store,Shipped,5,37,32,SELLER012,2,0
O000732,C0195,2025-01-13,S001,Bengaluru Central,South,P005,Bluetooth Speaker,Electronics,Audio,1,1899,10,1709.1,957.1,752,Debit Card,Web,Processing,,56,39,SELLER013,3,0
O000733,C0212,2025-04-26,S002,Chennai Marina,South,P016,Bluetooth Keyboard,Electronics,Accessories,2,2799,15,4758.3,2712.23,2046.07,Wallet,Mobile App,Returned,7,75,46,SELLER014,4,1
O000734,C0229,2025-07-12,S003,Mumbai West,West,P011,Cotton Bedsheet,Home,Bedding,3,1599,20,3837.6,2225.81,1611.79,Net Banking,Store,Cancelled,,94,53,SELLER015,5,0
O000735,C0246,2025-10-25,S004,Delhi Select,North,P006,Laptop Stand,Office,Accessories,4,1499,0,5996,3117.92,2878.08,UPI,Web,Delivered,9,113,25,SELLER016,1,0
O000736,C0013,2025-01-11,S005,Hyderabad Hub,South,P001,Wireless Headphones,Electronics,Audio,1,2499,5,2374.05,1258.25,1115.8,Credit Card,Mobile App,Delivered,2,132,32,SELLER017,2,0
O000737,C0030,2025-04-24,S006,Pune Market,West,P012,Non-stick Pan,Home Appliances,Kitchen,2,2199,10,3958.2,2137.43,1820.77,Debit Card,Store,Delivered,3,151,39,SELLER018,3,0
